0 Branching ratio for NO2      Total        1 branches
Lambda        Total        NO/O
7043.86   4.49E-21  0.00E+00
7044.86   4.43E-21  0.00E+00
7045.86   4.45E-21  0.00E+00
7046.86   4.50E-21  0.00E+00
7047.86   4.56E-21  0.00E+00
7048.86   4.63E-21  0.00E+00
7049.86   4.79E-21  0.00E+00
7050.86   5.00E-21  0.00E+00
7051.86   5.25E-21  0.00E+00
7052.86   5.52E-21  0.00E+00
7053.86   5.82E-21  0.00E+00
7054.86   6.16E-21  0.00E+00
7055.86   6.41E-21  0.00E+00
7056.86   6.49E-21  0.00E+00
7057.86   6.48E-21  0.00E+00
7058.86   6.17E-21  0.00E+00
7059.86   5.85E-21  0.00E+00
7060.86   5.53E-21  0.00E+00
7061.86   5.23E-21  0.00E+00
7062.86   5.00E-21  0.00E+00
7063.86   4.78E-21  0.00E+00
7064.86   4.78E-21  0.00E+00
7065.86   4.79E-21  0.00E+00
7066.86   4.89E-21  0.00E+00
7067.86   4.99E-21  0.00E+00
7068.86   5.17E-21  0.00E+00
7069.86   5.36E-21  0.00E+00
7070.86   5.78E-21  0.00E+00
7071.86   6.25E-21  0.00E+00
7072.86   6.68E-21  0.00E+00
7073.86   7.10E-21  0.00E+00
7074.86   7.15E-21  0.00E+00
7075.86   7.00E-21  0.00E+00
7076.86   6.92E-21  0.00E+00
7077.86   6.89E-21  0.00E+00
7078.86   6.79E-21  0.00E+00
7079.86   6.62E-21  0.00E+00
7080.86   6.20E-21  0.00E+00
7081.86   5.45E-21  0.00E+00
7082.87   4.79E-21  0.00E+00
7083.87   4.32E-21  0.00E+00
7084.87   3.94E-21  0.00E+00
7085.87   3.80E-21  0.00E+00
7086.87   3.67E-21  0.00E+00
7087.87   3.58E-21  0.00E+00
7088.87   3.50E-21  0.00E+00
7089.87   3.52E-21  0.00E+00
7090.87   3.53E-21  0.00E+00
7091.87   3.63E-21  0.00E+00
7092.87   3.72E-21  0.00E+00
7093.87   3.86E-21  0.00E+00
7094.87   4.00E-21  0.00E+00
7095.87   4.08E-21  0.00E+00
7096.87   4.16E-21  0.00E+00
7097.87   4.16E-21  0.00E+00
7098.87   4.13E-21  0.00E+00
7099.87   4.15E-21  0.00E+00
7100.87   4.18E-21  0.00E+00
7101.87   4.26E-21  0.00E+00
7102.87   4.36E-21  0.00E+00
7103.87   4.54E-21  0.00E+00
7104.87   4.78E-21  0.00E+00
7105.87   5.06E-21  0.00E+00
7106.87   5.37E-21  0.00E+00
7107.87   5.70E-21  0.00E+00
7108.87   6.04E-21  0.00E+00
7109.87   6.19E-21  0.00E+00
7110.87   5.94E-21  0.00E+00
7111.87   5.62E-21  0.00E+00
7112.87   5.12E-21  0.00E+00
7113.87   4.70E-21  0.00E+00
7114.87   4.59E-21  0.00E+00
7115.87   4.50E-21  0.00E+00
7116.87   4.56E-21  0.00E+00
7117.87   4.62E-21  0.00E+00
7118.87   4.81E-21  0.00E+00
7119.87   5.00E-21  0.00E+00
7120.87   5.08E-21  0.00E+00
7121.87   5.16E-21  0.00E+00
7122.87   5.16E-21  0.00E+00
7123.87   5.16E-21  0.00E+00
7124.87   5.06E-21  0.00E+00
7125.87   4.94E-21  0.00E+00
7126.87   4.76E-21  0.00E+00
7127.87   4.57E-21  0.00E+00
7128.87   4.48E-21  0.00E+00
7129.87   4.45E-21  0.00E+00
7130.87   4.40E-21  0.00E+00
7131.87   4.33E-21  0.00E+00
7132.87   4.33E-21  0.00E+00
7133.87   4.40E-21  0.00E+00
7134.87   4.55E-21  0.00E+00
7135.87   4.81E-21  0.00E+00
7136.87   4.97E-21  0.00E+00
7137.87   4.96E-21  0.00E+00
7138.87   4.88E-21  0.00E+00
7139.87   4.61E-21  0.00E+00
7140.87   4.33E-21  0.00E+00
7141.87   4.03E-21  0.00E+00
7142.87   3.76E-21  0.00E+00
7143.87   3.65E-21  0.00E+00
7144.87   3.55E-21  0.00E+00
7145.87   3.62E-21  0.00E+00
7146.87   3.69E-21  0.00E+00
7147.87   3.71E-21  0.00E+00
7148.87   3.74E-21  0.00E+00
7149.87   3.63E-21  0.00E+00
7150.88   3.50E-21  0.00E+00
7151.88   3.27E-21  0.00E+00
7152.88   3.02E-21  0.00E+00
7153.88   2.81E-21  0.00E+00
7154.88   2.61E-21  0.00E+00
7155.88   2.50E-21  0.00E+00
7156.88   2.43E-21  0.00E+00
7157.88   2.35E-21  0.00E+00
7158.88   2.26E-21  0.00E+00
7159.88   2.23E-21  0.00E+00
7160.88   2.23E-21  0.00E+00
7161.88   2.27E-21  0.00E+00
7162.88   2.36E-21  0.00E+00
7163.88   2.41E-21  0.00E+00
7164.88   2.43E-21  0.00E+00
7165.88   2.41E-21  0.00E+00
7166.88   2.34E-21  0.00E+00
7167.88   2.26E-21  0.00E+00
7168.88   2.18E-21  0.00E+00
7169.88   2.09E-21  0.00E+00
7170.88   2.03E-21  0.00E+00
7171.88   1.97E-21  0.00E+00
7172.88   1.92E-21  0.00E+00
7173.88   1.87E-21  0.00E+00
7174.88   1.85E-21  0.00E+00
7175.88   1.83E-21  0.00E+00
7176.88   1.83E-21  0.00E+00
7177.88   1.82E-21  0.00E+00
7178.88   1.83E-21  0.00E+00
7179.88   1.84E-21  0.00E+00
7180.88   1.83E-21  0.00E+00
7181.88   1.82E-21  0.00E+00
7182.88   1.79E-21  0.00E+00
7183.88   1.77E-21  0.00E+00
7184.88   1.73E-21  0.00E+00
7185.88   1.69E-21  0.00E+00
7186.88   1.69E-21  0.00E+00
7187.88   1.71E-21  0.00E+00
7188.88   1.73E-21  0.00E+00
7189.88   1.76E-21  0.00E+00
7190.88   1.72E-21  0.00E+00
7191.88   1.61E-21  0.00E+00
7192.88   1.52E-21  0.00E+00
7193.88   1.45E-21  0.00E+00
7194.88   1.40E-21  0.00E+00
7195.88   1.39E-21  0.00E+00
7196.88   1.39E-21  0.00E+00
7197.88   1.36E-21  0.00E+00
7198.88   1.35E-21  0.00E+00
7199.88   1.40E-21  0.00E+00
7200.88   1.44E-21  0.00E+00
7201.88   1.52E-21  0.00E+00
7202.88   1.59E-21  0.00E+00
7203.88   1.66E-21  0.00E+00
7204.88   1.73E-21  0.00E+00
7205.88   1.76E-21  0.00E+00
7206.88   1.77E-21  0.00E+00
7207.88   1.80E-21  0.00E+00
7208.88   1.82E-21  0.00E+00
7209.88   1.81E-21  0.00E+00
7210.88   1.80E-21  0.00E+00
7211.88   1.75E-21  0.00E+00
7212.88   1.69E-21  0.00E+00
7213.88   1.71E-21  0.00E+00
7214.88   1.76E-21  0.00E+00
7215.88   1.84E-21  0.00E+00
7216.88   1.92E-21  0.00E+00
7217.88   2.00E-21  0.00E+00
7218.89   2.06E-21  0.00E+00
7219.89   2.10E-21  0.00E+00
7220.89   2.12E-21  0.00E+00
7221.89   2.13E-21  0.00E+00
7222.89   2.13E-21  0.00E+00
7223.89   2.12E-21  0.00E+00
7224.89   2.10E-21  0.00E+00
7225.89   2.08E-21  0.00E+00
7226.89   2.11E-21  0.00E+00
7227.89   2.12E-21  0.00E+00
7228.89   2.09E-21  0.00E+00
7229.89   2.07E-21  0.00E+00
7230.89   2.11E-21  0.00E+00
7231.89   2.15E-21  0.00E+00
7232.89   2.23E-21  0.00E+00
7233.89   2.31E-21  0.00E+00
7234.89   2.31E-21  0.00E+00
7235.89   2.30E-21  0.00E+00
7236.89   2.23E-21  0.00E+00
7237.89   2.15E-21  0.00E+00
7238.89   2.07E-21  0.00E+00
7239.89   1.98E-21  0.00E+00
7240.89   1.96E-21  0.00E+00
7241.89   1.96E-21  0.00E+00
7242.89   1.93E-21  0.00E+00
7243.89   1.90E-21  0.00E+00
7244.89   1.83E-21  0.00E+00
7245.89   1.76E-21  0.00E+00
7246.89   1.70E-21  0.00E+00
7247.89   1.65E-21  0.00E+00
7248.89   1.60E-21  0.00E+00
7249.89   1.53E-21  0.00E+00
7250.89   1.47E-21  0.00E+00
7251.89   1.40E-21  0.00E+00
7252.89   1.34E-21  0.00E+00
7253.89   1.30E-21  0.00E+00
7254.89   1.26E-21  0.00E+00
7255.89   1.22E-21  0.00E+00
7256.89   1.18E-21  0.00E+00
7257.89   1.15E-21  0.00E+00
7258.89   1.11E-21  0.00E+00
7259.89   1.09E-21  0.00E+00
7260.89   1.06E-21  0.00E+00
7261.89   1.03E-21  0.00E+00
7262.89   9.90E-22  0.00E+00
7263.89   9.78E-22  0.00E+00
7264.89   9.68E-22  0.00E+00
7265.89   9.66E-22  0.00E+00
7266.89   9.66E-22  0.00E+00
7267.89   9.70E-22  0.00E+00
7268.89   9.76E-22  0.00E+00
7269.89   9.51E-22  0.00E+00
7270.89   9.16E-22  0.00E+00
7271.89   8.90E-22  0.00E+00
7272.89   8.69E-22  0.00E+00
7273.89   8.71E-22  0.00E+00
7274.89   8.87E-22  0.00E+00
7275.89   8.98E-22  0.00E+00
7276.89   9.04E-22  0.00E+00
7277.89   9.05E-22  0.00E+00
7278.89   9.00E-22  0.00E+00
7279.89   9.06E-22  0.00E+00
7280.89   9.29E-22  0.00E+00
7281.89   9.50E-22  0.00E+00
7282.89   9.65E-22  0.00E+00
7283.89   9.70E-22  0.00E+00
7284.89   9.46E-22  0.00E+00
7285.89   9.24E-22  0.00E+00
7286.90   9.14E-22  0.00E+00
7287.90   9.02E-22  0.00E+00
7288.90   8.77E-22  0.00E+00
7289.90   8.53E-22  0.00E+00
7290.90   8.35E-22  0.00E+00
7291.90   8.16E-22  0.00E+00
7292.90   8.06E-22  0.00E+00
7293.90   7.95E-22  0.00E+00
7294.90   8.12E-22  0.00E+00
7295.90   8.31E-22  0.00E+00
7296.90   8.41E-22  0.00E+00
7297.90   8.49E-22  0.00E+00
7298.90   8.51E-22  0.00E+00
7299.90   8.52E-22  0.00E+00
7300.90   8.48E-22  0.00E+00
7301.90   8.41E-22  0.00E+00
7302.90   8.31E-22  0.00E+00
7303.90   8.20E-22  0.00E+00
7304.90   8.18E-22  0.00E+00
7305.90   8.25E-22  0.00E+00
7306.90   8.25E-22  0.00E+00
7307.90   8.17E-22  0.00E+00
7308.90   8.11E-22  0.00E+00
7309.90   8.08E-22  0.00E+00
7310.90   8.10E-22  0.00E+00
7311.90   8.24E-22  0.00E+00
7312.90   8.35E-22  0.00E+00
7313.90   8.42E-22  0.00E+00
7314.90   8.47E-22  0.00E+00
7315.90   8.46E-22  0.00E+00
7316.90   8.48E-22  0.00E+00
7317.90   8.70E-22  0.00E+00
7318.90   8.91E-22  0.00E+00
7319.90   8.99E-22  0.00E+00
7320.90   9.06E-22  0.00E+00
7321.90   8.96E-22  0.00E+00
7322.90   8.84E-22  0.00E+00
7323.90   8.69E-22  0.00E+00
7324.90   8.53E-22  0.00E+00
7325.90   8.41E-22  0.00E+00
7326.90   8.29E-22  0.00E+00
7327.90   8.22E-22  0.00E+00
7328.90   8.17E-22  0.00E+00
7329.90   8.30E-22  0.00E+00
7330.90   8.50E-22  0.00E+00
7331.90   8.74E-22  0.00E+00
7332.90   9.01E-22  0.00E+00
7333.90   9.14E-22  0.00E+00
7334.90   9.17E-22  0.00E+00
7335.90   9.41E-22  0.00E+00
7336.90   9.87E-22  0.00E+00
7337.90   1.03E-21  0.00E+00
7338.90   1.07E-21  0.00E+00
7339.90   1.11E-21  0.00E+00
7340.90   1.15E-21  0.00E+00
7341.90   1.20E-21  0.00E+00
7342.90   1.27E-21  0.00E+00
7343.90   1.34E-21  0.00E+00
7344.90   1.40E-21  0.00E+00
7345.90   1.45E-21  0.00E+00
7346.90   1.44E-21  0.00E+00
7347.90   1.44E-21  0.00E+00
7348.90   1.47E-21  0.00E+00
7349.90   1.50E-21  0.00E+00
7350.90   1.53E-21  0.00E+00
7351.90   1.57E-21  0.00E+00
7352.90   1.54E-21  0.00E+00
7353.90   1.50E-21  0.00E+00
7354.91   1.45E-21  0.00E+00
7355.91   1.41E-21  0.00E+00
7356.91   1.39E-21  0.00E+00
7357.91   1.38E-21  0.00E+00
7358.91   1.36E-21  0.00E+00
7359.91   1.34E-21  0.00E+00
7360.91   1.31E-21  0.00E+00
7361.91   1.28E-21  0.00E+00
7362.91   1.25E-21  0.00E+00
7363.91   1.23E-21  0.00E+00
7364.91   1.21E-21  0.00E+00
7365.91   1.20E-21  0.00E+00
7366.91   1.20E-21  0.00E+00
7367.91   1.22E-21  0.00E+00
7368.91   1.25E-21  0.00E+00
7369.91   1.28E-21  0.00E+00
7370.91   1.31E-21  0.00E+00
7371.91   1.33E-21  0.00E+00
7372.91   1.33E-21  0.00E+00
7373.91   1.31E-21  0.00E+00
7374.91   1.28E-21  0.00E+00
7375.91   1.24E-21  0.00E+00
7376.91   1.20E-21  0.00E+00
7377.91   1.16E-21  0.00E+00
7378.91   1.12E-21  0.00E+00
7379.91   1.11E-21  0.00E+00
7380.91   1.11E-21  0.00E+00
7381.91   1.12E-21  0.00E+00
7382.91   1.13E-21  0.00E+00
7383.91   1.17E-21  0.00E+00
7384.91   1.21E-21  0.00E+00
7385.91   1.28E-21  0.00E+00
7386.91   1.35E-21  0.00E+00
7387.91   1.43E-21  0.00E+00
7388.91   1.51E-21  0.00E+00
7389.91   1.55E-21  0.00E+00
7390.91   1.58E-21  0.00E+00
7391.91   1.56E-21  0.00E+00
7392.91   1.52E-21  0.00E+00
7393.91   1.45E-21  0.00E+00
7394.91   1.35E-21  0.00E+00
7395.91   1.27E-21  0.00E+00
7396.91   1.21E-21  0.00E+00
7397.91   1.18E-21  0.00E+00
7398.91   1.20E-21  0.00E+00
7399.91   1.23E-21  0.00E+00
7400.91   1.28E-21  0.00E+00
7401.91   1.35E-21  0.00E+00
7402.91   1.41E-21  0.00E+00
7403.91   1.46E-21  0.00E+00
7404.91   1.44E-21  0.00E+00
7405.91   1.41E-21  0.00E+00
7406.91   1.38E-21  0.00E+00
7407.91   1.34E-21  0.00E+00
7408.91   1.34E-21  0.00E+00
7409.91   1.35E-21  0.00E+00
7410.91   1.31E-21  0.00E+00
7411.91   1.27E-21  0.00E+00
7412.91   1.22E-21  0.00E+00
7413.91   1.17E-21  0.00E+00
7414.91   1.14E-21  0.00E+00
7415.91   1.11E-21  0.00E+00
7416.91   1.09E-21  0.00E+00
7417.91   1.07E-21  0.00E+00
7418.91   1.04E-21  0.00E+00
7419.91   1.02E-21  0.00E+00
7420.91   1.02E-21  0.00E+00
7421.91   1.02E-21  0.00E+00
7422.92   1.05E-21  0.00E+00
7423.92   1.10E-21  0.00E+00
7424.92   1.16E-21  0.00E+00
7425.92   1.22E-21  0.00E+00
7426.92   1.28E-21  0.00E+00
7427.92   1.34E-21  0.00E+00
7428.92   1.40E-21  0.00E+00
7429.92   1.48E-21  0.00E+00
7430.92   1.55E-21  0.00E+00
7431.92   1.60E-21  0.00E+00
7432.92   1.65E-21  0.00E+00
7433.92   1.69E-21  0.00E+00
7434.92   1.72E-21  0.00E+00
7435.92   1.77E-21  0.00E+00
7436.92   1.82E-21  0.00E+00
7437.92   1.86E-21  0.00E+00
7438.92   1.90E-21  0.00E+00
7439.92   1.95E-21  0.00E+00
7440.92   2.00E-21  0.00E+00
7441.92   2.06E-21  0.00E+00
7442.92   2.12E-21  0.00E+00
7443.92   2.18E-21  0.00E+00
7444.92   2.25E-21  0.00E+00
7445.92   2.38E-21  0.00E+00
7446.92   2.53E-21  0.00E+00
7447.92   2.68E-21  0.00E+00
7448.92   2.85E-21  0.00E+00
7449.92   2.97E-21  0.00E+00
7450.92   3.07E-21  0.00E+00
7451.92   3.11E-21  0.00E+00
7452.92   3.11E-21  0.00E+00
7453.92   3.12E-21  0.00E+00
7454.92   3.14E-21  0.00E+00
7455.92   3.14E-21  0.00E+00
7456.92   3.11E-21  0.00E+00
7457.92   3.11E-21  0.00E+00
7458.92   3.19E-21  0.00E+00
7459.92   3.28E-21  0.00E+00
7460.92   3.44E-21  0.00E+00
7461.92   3.57E-21  0.00E+00
7462.92   3.58E-21  0.00E+00
7463.92   3.59E-21  0.00E+00
7464.92   3.59E-21  0.00E+00
7465.92   3.59E-21  0.00E+00
7466.92   3.42E-21  0.00E+00
7467.92   3.25E-21  0.00E+00
7468.92   2.90E-21  0.00E+00
7469.92   2.55E-21  0.00E+00
7470.92   2.29E-21  0.00E+00
7471.92   2.05E-21  0.00E+00
7472.92   1.87E-21  0.00E+00
7473.92   1.71E-21  0.00E+00
7474.92   1.62E-21  0.00E+00
7475.92   1.55E-21  0.00E+00
7476.92   1.49E-21  0.00E+00
7477.92   1.45E-21  0.00E+00
7478.92   1.39E-21  0.00E+00
7479.92   1.31E-21  0.00E+00
7480.92   1.24E-21  0.00E+00
7481.92   1.18E-21  0.00E+00
7482.92   1.14E-21  0.00E+00
7483.92   1.11E-21  0.00E+00
7484.92   1.08E-21  0.00E+00
7485.92   1.04E-21  0.00E+00
7486.92   1.00E-21  0.00E+00
7487.92   9.90E-22  0.00E+00
7488.92   9.82E-22  0.00E+00
7489.92   9.95E-22  0.00E+00
7490.93   1.01E-21  0.00E+00
7491.93   1.03E-21  0.00E+00
7492.93   1.06E-21  0.00E+00
7493.93   1.09E-21  0.00E+00
7494.93   1.12E-21  0.00E+00
7495.93   1.16E-21  0.00E+00
7496.93   1.19E-21  0.00E+00
7497.93   1.21E-21  0.00E+00
7498.93   1.24E-21  0.00E+00
7499.93   1.24E-21  0.00E+00
7500.93   1.24E-21  0.00E+00
7501.93   1.24E-21  0.00E+00
7502.93   1.23E-21  0.00E+00
7503.93   1.24E-21  0.00E+00
7504.93   1.24E-21  0.00E+00
7505.93   1.26E-21  0.00E+00
7506.93   1.28E-21  0.00E+00
7507.93   1.32E-21  0.00E+00
7508.93   1.37E-21  0.00E+00
7509.93   1.42E-21  0.00E+00
7510.93   1.48E-21  0.00E+00
7511.93   1.51E-21  0.00E+00
7512.93   1.52E-21  0.00E+00
7513.93   1.52E-21  0.00E+00
7514.93   1.50E-21  0.00E+00
7515.93   1.48E-21  0.00E+00
7516.93   1.46E-21  0.00E+00
7517.93   1.45E-21  0.00E+00
7518.93   1.48E-21  0.00E+00
7519.93   1.50E-21  0.00E+00
7520.93   1.50E-21  0.00E+00
7521.93   1.49E-21  0.00E+00
7522.93   1.48E-21  0.00E+00
7523.93   1.47E-21  0.00E+00
7524.93   1.50E-21  0.00E+00
7525.93   1.53E-21  0.00E+00
7526.93   1.54E-21  0.00E+00
7527.93   1.54E-21  0.00E+00
7528.93   1.51E-21  0.00E+00
7529.93   1.47E-21  0.00E+00
7530.93   1.43E-21  0.00E+00
7531.93   1.40E-21  0.00E+00
7532.93   1.38E-21  0.00E+00
7533.93   1.38E-21  0.00E+00
7534.93   1.39E-21  0.00E+00
7535.93   1.41E-21  0.00E+00
7536.93   1.45E-21  0.00E+00
7537.93   1.50E-21  0.00E+00
7538.93   1.54E-21  0.00E+00
7539.93   1.59E-21  0.00E+00
7540.93   1.62E-21  0.00E+00
7541.93   1.64E-21  0.00E+00
7542.93   1.64E-21  0.00E+00
7543.93   1.58E-21  0.00E+00
7544.93   1.52E-21  0.00E+00
7545.93   1.46E-21  0.00E+00
7546.93   1.41E-21  0.00E+00
7547.93   1.37E-21  0.00E+00
7548.93   1.34E-21  0.00E+00
7549.93   1.36E-21  0.00E+00
7550.93   1.37E-21  0.00E+00
7551.93   1.41E-21  0.00E+00
7552.93   1.45E-21  0.00E+00
7553.93   1.48E-21  0.00E+00
7554.93   1.50E-21  0.00E+00
7555.93   1.53E-21  0.00E+00
7556.93   1.55E-21  0.00E+00
7557.93   1.57E-21  0.00E+00
7558.94   1.59E-21  0.00E+00
7559.94   1.52E-21  0.00E+00
7560.94   1.43E-21  0.00E+00
7561.94   1.34E-21  0.00E+00
7562.94   1.24E-21  0.00E+00
7563.94   1.19E-21  0.00E+00
7564.94   1.17E-21  0.00E+00
7565.94   1.15E-21  0.00E+00
7566.94   1.12E-21  0.00E+00
7567.94   1.10E-21  0.00E+00
7568.94   1.07E-21  0.00E+00
7569.94   1.06E-21  0.00E+00
7570.94   1.05E-21  0.00E+00
7571.94   1.05E-21  0.00E+00
7572.94   1.05E-21  0.00E+00
7573.94   1.06E-21  0.00E+00
7574.94   1.07E-21  0.00E+00
7575.94   1.08E-21  0.00E+00
7576.94   1.05E-21  0.00E+00
7577.94   1.03E-21  0.00E+00
7578.94   9.38E-22  0.00E+00
7579.94   8.50E-22  0.00E+00
7580.94   8.03E-22  0.00E+00
7581.94   7.58E-22  0.00E+00
7582.94   7.26E-22  0.00E+00
7583.94   6.95E-22  0.00E+00
7584.94   6.64E-22  0.00E+00
7585.94   6.33E-22  0.00E+00
7586.94   6.16E-22  0.00E+00
7587.94   6.06E-22  0.00E+00
7588.94   5.94E-22  0.00E+00
7589.94   5.81E-22  0.00E+00
7590.94   5.74E-22  0.00E+00
7591.94   5.70E-22  0.00E+00
7592.94   5.65E-22  0.00E+00
7593.94   5.57E-22  0.00E+00
7594.94   5.47E-22  0.00E+00
7595.94   5.34E-22  0.00E+00
7596.94   5.19E-22  0.00E+00
7597.94   5.01E-22  0.00E+00
7598.94   4.84E-22  0.00E+00
7599.94   4.67E-22  0.00E+00
7600.94   4.54E-22  0.00E+00
7601.94   4.69E-22  0.00E+00
7602.94   4.81E-22  0.00E+00
7603.94   4.73E-22  0.00E+00
7604.94   4.66E-22  0.00E+00
7605.94   4.42E-22  0.00E+00
7606.94   4.19E-22  0.00E+00
7607.94   4.10E-22  0.00E+00
7608.94   4.02E-22  0.00E+00
7609.94   3.96E-22  0.00E+00
7610.94   3.90E-22  0.00E+00
7611.94   3.90E-22  0.00E+00
7612.94   3.92E-22  0.00E+00
7613.94   3.94E-22  0.00E+00
7614.94   3.95E-22  0.00E+00
7615.94   4.01E-22  0.00E+00
7616.94   4.11E-22  0.00E+00
7617.94   4.21E-22  0.00E+00
7618.94   4.30E-22  0.00E+00
7619.94   4.32E-22  0.00E+00
7620.94   4.26E-22  0.00E+00
7621.94   4.25E-22  0.00E+00
7622.94   4.33E-22  0.00E+00
7623.94   4.48E-22  0.00E+00
7624.94   4.79E-22  0.00E+00
7625.94   5.05E-22  0.00E+00
7626.95   5.12E-22  0.00E+00
7627.95   5.18E-22  0.00E+00
7628.95   5.19E-22  0.00E+00
7629.95   5.21E-22  0.00E+00
7630.95   5.37E-22  0.00E+00
7631.95   5.53E-22  0.00E+00
7632.95   5.48E-22  0.00E+00
7633.95   5.43E-22  0.00E+00
7634.95   5.47E-22  0.00E+00
7635.95   5.51E-22  0.00E+00
7636.95   5.65E-22  0.00E+00
7637.95   5.81E-22  0.00E+00
7638.95   5.93E-22  0.00E+00
7639.95   6.05E-22  0.00E+00
7640.95   6.20E-22  0.00E+00
7641.95   6.39E-22  0.00E+00
7642.95   6.53E-22  0.00E+00
7643.95   6.65E-22  0.00E+00
7644.95   6.80E-22  0.00E+00
7645.95   7.00E-22  0.00E+00
7646.95   7.19E-22  0.00E+00
7647.95   7.39E-22  0.00E+00
7648.95   7.57E-22  0.00E+00
7649.95   7.71E-22  0.00E+00
7650.95   7.79E-22  0.00E+00
7651.95   7.68E-22  0.00E+00
7652.95   7.56E-22  0.00E+00
7653.95   7.36E-22  0.00E+00
7654.95   7.15E-22  0.00E+00
7655.95   6.92E-22  0.00E+00
7656.95   6.69E-22  0.00E+00
7657.95   6.82E-22  0.00E+00
7658.95   6.94E-22  0.00E+00
7659.95   7.09E-22  0.00E+00
7660.95   7.25E-22  0.00E+00
7661.95   6.93E-22  0.00E+00
7662.95   6.53E-22  0.00E+00
7663.95   6.36E-22  0.00E+00
7664.95   6.25E-22  0.00E+00
7665.95   6.17E-22  0.00E+00
7666.95   6.10E-22  0.00E+00
7667.95   6.11E-22  0.00E+00
7668.95   6.18E-22  0.00E+00
7669.95   6.18E-22  0.00E+00
7670.95   6.11E-22  0.00E+00
7671.95   6.00E-22  0.00E+00
7672.95   5.82E-22  0.00E+00
7673.95   5.65E-22  0.00E+00
7674.95   5.48E-22  0.00E+00
7675.95   5.30E-22  0.00E+00
7676.95   5.08E-22  0.00E+00
7677.95   4.89E-22  0.00E+00
7678.95   4.88E-22  0.00E+00
7679.95   4.84E-22  0.00E+00
7680.95   4.61E-22  0.00E+00
7681.95   4.39E-22  0.00E+00
7682.95   4.26E-22  0.00E+00
7683.95   4.12E-22  0.00E+00
7684.95   4.06E-22  0.00E+00
7685.95   4.01E-22  0.00E+00
7686.95   4.00E-22  0.00E+00
7687.95   3.98E-22  0.00E+00
7688.95   4.04E-22  0.00E+00
7689.95   4.11E-22  0.00E+00
7690.95   4.08E-22  0.00E+00
7691.95   3.99E-22  0.00E+00
7692.95   3.80E-22  0.00E+00
7693.95   3.54E-22  0.00E+00
7694.96   3.26E-22  0.00E+00
7695.96   2.95E-22  0.00E+00
7696.96   2.70E-22  0.00E+00
7697.96   2.51E-22  0.00E+00
7698.96   2.38E-22  0.00E+00
7699.96   2.39E-22  0.00E+00
7700.96   2.39E-22  0.00E+00
7701.96   2.38E-22  0.00E+00
7702.96   2.39E-22  0.00E+00
7703.96   2.46E-22  0.00E+00
7704.96   2.51E-22  0.00E+00
7705.96   2.47E-22  0.00E+00
7706.96   2.43E-22  0.00E+00
7707.96   2.42E-22  0.00E+00
7708.96   2.41E-22  0.00E+00
7709.96   2.37E-22  0.00E+00
7710.96   2.32E-22  0.00E+00
7711.96   2.31E-22  0.00E+00
7712.96   2.30E-22  0.00E+00
7713.96   2.28E-22  0.00E+00
7714.96   2.24E-22  0.00E+00
7715.96   2.26E-22  0.00E+00
7716.96   2.30E-22  0.00E+00
7717.96   2.27E-22  0.00E+00
7718.96   2.19E-22  0.00E+00
7719.96   2.17E-22  0.00E+00
7720.96   2.20E-22  0.00E+00
7721.96   2.22E-22  0.00E+00
7722.96   2.23E-22  0.00E+00
7723.96   2.24E-22  0.00E+00
7724.96   2.24E-22  0.00E+00
7725.96   2.23E-22  0.00E+00
7726.96   2.18E-22  0.00E+00
7727.96   2.17E-22  0.00E+00
7728.96   2.41E-22  0.00E+00
7729.96   2.64E-22  0.00E+00
7730.96   2.64E-22  0.00E+00
7731.96   2.64E-22  0.00E+00
7732.96   2.54E-22  0.00E+00
7733.96   2.44E-22  0.00E+00
7734.96   2.33E-22  0.00E+00
7735.96   2.22E-22  0.00E+00
7736.96   2.22E-22  0.00E+00
7737.96   2.24E-22  0.00E+00
7738.96   2.26E-22  0.00E+00
7739.96   2.28E-22  0.00E+00
7740.96   2.42E-22  0.00E+00
7741.96   2.62E-22  0.00E+00
7742.96   2.74E-22  0.00E+00
7743.96   2.79E-22  0.00E+00
7744.96   2.82E-22  0.00E+00
7745.96   2.81E-22  0.00E+00
7746.96   2.77E-22  0.00E+00
7747.96   2.71E-22  0.00E+00
7748.96   2.66E-22  0.00E+00
7749.96   2.64E-22  0.00E+00
7750.96   2.63E-22  0.00E+00
7751.96   2.66E-22  0.00E+00
7752.96   2.70E-22  0.00E+00
7753.96   2.88E-22  0.00E+00
7754.96   3.06E-22  0.00E+00
7755.96   3.09E-22  0.00E+00
7756.96   3.12E-22  0.00E+00
7757.96   3.22E-22  0.00E+00
7758.96   3.32E-22  0.00E+00
7759.96   3.33E-22  0.00E+00
7760.96   3.33E-22  0.00E+00
7761.96   3.46E-22  0.00E+00
7762.97   3.64E-22  0.00E+00
7763.97   3.68E-22  0.00E+00
7764.97   3.63E-22  0.00E+00
7765.97   3.69E-22  0.00E+00
7766.97   3.83E-22  0.00E+00
7767.97   3.92E-22  0.00E+00
7768.97   3.94E-22  0.00E+00
7769.97   3.96E-22  0.00E+00
7770.97   3.99E-22  0.00E+00
7771.97   4.01E-22  0.00E+00
7772.97   3.95E-22  0.00E+00
7773.97   3.80E-22  0.00E+00
7774.97   3.65E-22  0.00E+00
7775.97   3.60E-22  0.00E+00
7776.97   3.68E-22  0.00E+00
7777.97   3.75E-22  0.00E+00
