0 Branching ratio for O3      Total        2 branches
Lambda        Total        O2/O(1D)      O2/O
6682.81   1.76E-21  0.00E+00  1.76E-21
6683.81   1.76E-21  0.00E+00  1.76E-21
6684.81   1.76E-21  0.00E+00  1.76E-21
6685.81   1.75E-21  0.00E+00  1.75E-21
6686.81   1.75E-21  0.00E+00  1.75E-21
6687.81   1.74E-21  0.00E+00  1.74E-21
6688.81   1.74E-21  0.00E+00  1.74E-21
6689.81   1.73E-21  0.00E+00  1.73E-21
6690.81   1.73E-21  0.00E+00  1.73E-21
6691.81   1.72E-21  0.00E+00  1.72E-21
6692.81   1.72E-21  0.00E+00  1.72E-21
6693.81   1.72E-21  0.00E+00  1.72E-21
6694.81   1.71E-21  0.00E+00  1.71E-21
6695.81   1.71E-21  0.00E+00  1.71E-21
6696.81   1.71E-21  0.00E+00  1.71E-21
6697.81   1.70E-21  0.00E+00  1.70E-21
6698.81   1.70E-21  0.00E+00  1.70E-21
6699.81   1.69E-21  0.00E+00  1.69E-21
6700.81   1.69E-21  0.00E+00  1.69E-21
6701.81   1.69E-21  0.00E+00  1.69E-21
6702.81   1.68E-21  0.00E+00  1.68E-21
6703.81   1.68E-21  0.00E+00  1.68E-21
6704.81   1.67E-21  0.00E+00  1.67E-21
6705.81   1.67E-21  0.00E+00  1.67E-21
6706.81   1.67E-21  0.00E+00  1.67E-21
6707.81   1.67E-21  0.00E+00  1.67E-21
6708.81   1.66E-21  0.00E+00  1.66E-21
6709.81   1.65E-21  0.00E+00  1.65E-21
6710.81   1.65E-21  0.00E+00  1.65E-21
6711.81   1.65E-21  0.00E+00  1.65E-21
6712.81   1.65E-21  0.00E+00  1.65E-21
6713.81   1.64E-21  0.00E+00  1.64E-21
6714.81   1.64E-21  0.00E+00  1.64E-21
6715.81   1.63E-21  0.00E+00  1.63E-21
6716.81   1.63E-21  0.00E+00  1.63E-21
6717.81   1.62E-21  0.00E+00  1.62E-21
6718.81   1.62E-21  0.00E+00  1.62E-21
6719.81   1.62E-21  0.00E+00  1.62E-21
6720.81   1.62E-21  0.00E+00  1.62E-21
6721.81   1.61E-21  0.00E+00  1.61E-21
6722.81   1.60E-21  0.00E+00  1.60E-21
6723.81   1.60E-21  0.00E+00  1.60E-21
6724.81   1.59E-21  0.00E+00  1.59E-21
6725.81   1.60E-21  0.00E+00  1.60E-21
6726.81   1.59E-21  0.00E+00  1.59E-21
6727.81   1.58E-21  0.00E+00  1.58E-21
6728.81   1.58E-21  0.00E+00  1.58E-21
6729.81   1.58E-21  0.00E+00  1.58E-21
6730.81   1.58E-21  0.00E+00  1.58E-21
6731.81   1.57E-21  0.00E+00  1.57E-21
6732.81   1.57E-21  0.00E+00  1.57E-21
6733.81   1.57E-21  0.00E+00  1.57E-21
6734.81   1.56E-21  0.00E+00  1.56E-21
6735.81   1.56E-21  0.00E+00  1.56E-21
6736.81   1.55E-21  0.00E+00  1.55E-21
6737.81   1.55E-21  0.00E+00  1.55E-21
6738.81   1.55E-21  0.00E+00  1.55E-21
6739.81   1.54E-21  0.00E+00  1.54E-21
6740.81   1.55E-21  0.00E+00  1.55E-21
6741.81   1.54E-21  0.00E+00  1.54E-21
6742.82   1.54E-21  0.00E+00  1.54E-21
6743.82   1.54E-21  0.00E+00  1.54E-21
6744.82   1.53E-21  0.00E+00  1.53E-21
6745.82   1.52E-21  0.00E+00  1.52E-21
6746.82   1.52E-21  0.00E+00  1.52E-21
6747.82   1.52E-21  0.00E+00  1.52E-21
6748.82   1.52E-21  0.00E+00  1.52E-21
6749.82   1.51E-21  0.00E+00  1.51E-21
6750.82   1.51E-21  0.00E+00  1.51E-21
6751.82   1.51E-21  0.00E+00  1.51E-21
6752.82   1.51E-21  0.00E+00  1.51E-21
6753.82   1.50E-21  0.00E+00  1.50E-21
6754.82   1.50E-21  0.00E+00  1.50E-21
6755.82   1.49E-21  0.00E+00  1.49E-21
6756.82   1.49E-21  0.00E+00  1.49E-21
6757.82   1.49E-21  0.00E+00  1.49E-21
6758.82   1.49E-21  0.00E+00  1.49E-21
6759.82   1.48E-21  0.00E+00  1.48E-21
6760.82   1.48E-21  0.00E+00  1.48E-21
6761.82   1.47E-21  0.00E+00  1.47E-21
6762.82   1.47E-21  0.00E+00  1.47E-21
6763.82   1.47E-21  0.00E+00  1.47E-21
6764.82   1.47E-21  0.00E+00  1.47E-21
6765.82   1.46E-21  0.00E+00  1.46E-21
6766.82   1.46E-21  0.00E+00  1.46E-21
6767.82   1.46E-21  0.00E+00  1.46E-21
6768.82   1.46E-21  0.00E+00  1.46E-21
6769.82   1.45E-21  0.00E+00  1.45E-21
6770.82   1.45E-21  0.00E+00  1.45E-21
6771.82   1.45E-21  0.00E+00  1.45E-21
6772.82   1.44E-21  0.00E+00  1.44E-21
6773.82   1.44E-21  0.00E+00  1.44E-21
6774.82   1.43E-21  0.00E+00  1.43E-21
6775.82   1.44E-21  0.00E+00  1.44E-21
6776.82   1.43E-21  0.00E+00  1.43E-21
6777.82   1.43E-21  0.00E+00  1.43E-21
6778.82   1.42E-21  0.00E+00  1.42E-21
6779.82   1.42E-21  0.00E+00  1.42E-21
6780.82   1.42E-21  0.00E+00  1.42E-21
6781.82   1.41E-21  0.00E+00  1.41E-21
6782.82   1.42E-21  0.00E+00  1.42E-21
6783.82   1.41E-21  0.00E+00  1.41E-21
6784.82   1.41E-21  0.00E+00  1.41E-21
6785.82   1.41E-21  0.00E+00  1.41E-21
6786.82   1.40E-21  0.00E+00  1.40E-21
6787.82   1.40E-21  0.00E+00  1.40E-21
6788.82   1.40E-21  0.00E+00  1.40E-21
6789.82   1.39E-21  0.00E+00  1.39E-21
6790.82   1.39E-21  0.00E+00  1.39E-21
6791.82   1.39E-21  0.00E+00  1.39E-21
6792.82   1.39E-21  0.00E+00  1.39E-21
6793.82   1.39E-21  0.00E+00  1.39E-21
6794.82   1.38E-21  0.00E+00  1.38E-21
6795.82   1.38E-21  0.00E+00  1.38E-21
6796.82   1.38E-21  0.00E+00  1.38E-21
6797.82   1.38E-21  0.00E+00  1.38E-21
6798.82   1.38E-21  0.00E+00  1.38E-21
6799.82   1.37E-21  0.00E+00  1.37E-21
6800.82   1.37E-21  0.00E+00  1.37E-21
6801.82   1.36E-21  0.00E+00  1.36E-21
6802.82   1.36E-21  0.00E+00  1.36E-21
6803.82   1.36E-21  0.00E+00  1.36E-21
6804.82   1.36E-21  0.00E+00  1.36E-21
6805.82   1.36E-21  0.00E+00  1.36E-21
6806.82   1.35E-21  0.00E+00  1.35E-21
6807.82   1.35E-21  0.00E+00  1.35E-21
6808.82   1.35E-21  0.00E+00  1.35E-21
6809.82   1.35E-21  0.00E+00  1.35E-21
6810.83   1.34E-21  0.00E+00  1.34E-21
6811.83   1.34E-21  0.00E+00  1.34E-21
6812.83   1.35E-21  0.00E+00  1.35E-21
6813.83   1.34E-21  0.00E+00  1.34E-21
6814.83   1.34E-21  0.00E+00  1.34E-21
6815.83   1.33E-21  0.00E+00  1.33E-21
6816.83   1.34E-21  0.00E+00  1.34E-21
6817.83   1.33E-21  0.00E+00  1.33E-21
6818.83   1.33E-21  0.00E+00  1.33E-21
6819.83   1.33E-21  0.00E+00  1.33E-21
6820.83   1.33E-21  0.00E+00  1.33E-21
6821.83   1.32E-21  0.00E+00  1.32E-21
6822.83   1.32E-21  0.00E+00  1.32E-21
6823.83   1.32E-21  0.00E+00  1.32E-21
6824.83   1.31E-21  0.00E+00  1.31E-21
6825.83   1.32E-21  0.00E+00  1.32E-21
6826.83   1.31E-21  0.00E+00  1.31E-21
6827.83   1.31E-21  0.00E+00  1.31E-21
6828.83   1.31E-21  0.00E+00  1.31E-21
6829.83   1.31E-21  0.00E+00  1.31E-21
6830.83   1.31E-21  0.00E+00  1.31E-21
6831.83   1.31E-21  0.00E+00  1.31E-21
6832.83   1.30E-21  0.00E+00  1.30E-21
6833.83   1.30E-21  0.00E+00  1.30E-21
6834.83   1.30E-21  0.00E+00  1.30E-21
6835.83   1.30E-21  0.00E+00  1.30E-21
6836.83   1.29E-21  0.00E+00  1.29E-21
6837.83   1.29E-21  0.00E+00  1.29E-21
6838.83   1.29E-21  0.00E+00  1.29E-21
6839.83   1.29E-21  0.00E+00  1.29E-21
6840.83   1.29E-21  0.00E+00  1.29E-21
6841.83   1.28E-21  0.00E+00  1.28E-21
6842.83   1.28E-21  0.00E+00  1.28E-21
6843.83   1.29E-21  0.00E+00  1.29E-21
6844.83   1.28E-21  0.00E+00  1.28E-21
6845.83   1.28E-21  0.00E+00  1.28E-21
6846.83   1.27E-21  0.00E+00  1.27E-21
6847.83   1.27E-21  0.00E+00  1.27E-21
6848.83   1.27E-21  0.00E+00  1.27E-21
6849.83   1.27E-21  0.00E+00  1.27E-21
6850.83   1.26E-21  0.00E+00  1.26E-21
6851.83   1.26E-21  0.00E+00  1.26E-21
6852.83   1.26E-21  0.00E+00  1.26E-21
6853.83   1.26E-21  0.00E+00  1.26E-21
6854.83   1.25E-21  0.00E+00  1.25E-21
6855.83   1.25E-21  0.00E+00  1.25E-21
6856.83   1.25E-21  0.00E+00  1.25E-21
6857.83   1.24E-21  0.00E+00  1.24E-21
6858.83   1.25E-21  0.00E+00  1.25E-21
6859.83   1.24E-21  0.00E+00  1.24E-21
6860.83   1.24E-21  0.00E+00  1.24E-21
6861.83   1.24E-21  0.00E+00  1.24E-21
6862.83   1.23E-21  0.00E+00  1.23E-21
6863.83   1.23E-21  0.00E+00  1.23E-21
6864.83   1.23E-21  0.00E+00  1.23E-21
6865.83   1.23E-21  0.00E+00  1.23E-21
6866.83   1.22E-21  0.00E+00  1.22E-21
6867.83   1.22E-21  0.00E+00  1.22E-21
6868.83   1.22E-21  0.00E+00  1.22E-21
6869.83   1.22E-21  0.00E+00  1.22E-21
6870.83   1.21E-21  0.00E+00  1.21E-21
6871.83   1.21E-21  0.00E+00  1.21E-21
6872.83   1.21E-21  0.00E+00  1.21E-21
6873.83   1.21E-21  0.00E+00  1.21E-21
6874.83   1.20E-21  0.00E+00  1.20E-21
6875.83   1.20E-21  0.00E+00  1.20E-21
6876.83   1.20E-21  0.00E+00  1.20E-21
6877.83   1.20E-21  0.00E+00  1.20E-21
6878.84   1.19E-21  0.00E+00  1.19E-21
6879.84   1.19E-21  0.00E+00  1.19E-21
6880.84   1.18E-21  0.00E+00  1.18E-21
6881.84   1.18E-21  0.00E+00  1.18E-21
6882.84   1.18E-21  0.00E+00  1.18E-21
6883.84   1.17E-21  0.00E+00  1.17E-21
6884.84   1.17E-21  0.00E+00  1.17E-21
6885.84   1.17E-21  0.00E+00  1.17E-21
6886.84   1.17E-21  0.00E+00  1.17E-21
6887.84   1.16E-21  0.00E+00  1.16E-21
6888.84   1.16E-21  0.00E+00  1.16E-21
6889.84   1.16E-21  0.00E+00  1.16E-21
6890.84   1.15E-21  0.00E+00  1.15E-21
6891.84   1.15E-21  0.00E+00  1.15E-21
6892.84   1.15E-21  0.00E+00  1.15E-21
6893.84   1.14E-21  0.00E+00  1.14E-21
6894.84   1.14E-21  0.00E+00  1.14E-21
6895.84   1.13E-21  0.00E+00  1.13E-21
6896.84   1.14E-21  0.00E+00  1.14E-21
6897.84   1.13E-21  0.00E+00  1.13E-21
6898.84   1.12E-21  0.00E+00  1.12E-21
6899.84   1.12E-21  0.00E+00  1.12E-21
6900.84   1.12E-21  0.00E+00  1.12E-21
6901.84   1.12E-21  0.00E+00  1.12E-21
6902.84   1.12E-21  0.00E+00  1.12E-21
6903.84   1.12E-21  0.00E+00  1.12E-21
6904.84   1.11E-21  0.00E+00  1.11E-21
6905.84   1.11E-21  0.00E+00  1.11E-21
6906.84   1.11E-21  0.00E+00  1.11E-21
6907.84   1.10E-21  0.00E+00  1.10E-21
6908.84   1.10E-21  0.00E+00  1.10E-21
6909.84   1.10E-21  0.00E+00  1.10E-21
6910.84   1.09E-21  0.00E+00  1.09E-21
6911.84   1.09E-21  0.00E+00  1.09E-21
6912.84   1.09E-21  0.00E+00  1.09E-21
6913.84   1.08E-21  0.00E+00  1.08E-21
6914.84   1.08E-21  0.00E+00  1.08E-21
6915.84   1.08E-21  0.00E+00  1.08E-21
6916.84   1.08E-21  0.00E+00  1.08E-21
6917.84   1.07E-21  0.00E+00  1.07E-21
6918.84   1.07E-21  0.00E+00  1.07E-21
6919.84   1.07E-21  0.00E+00  1.07E-21
6920.84   1.07E-21  0.00E+00  1.07E-21
6921.84   1.07E-21  0.00E+00  1.07E-21
6922.84   1.06E-21  0.00E+00  1.06E-21
6923.84   1.06E-21  0.00E+00  1.06E-21
6924.84   1.06E-21  0.00E+00  1.06E-21
6925.84   1.05E-21  0.00E+00  1.05E-21
6926.84   1.05E-21  0.00E+00  1.05E-21
6927.84   1.05E-21  0.00E+00  1.05E-21
6928.84   1.04E-21  0.00E+00  1.04E-21
6929.84   1.04E-21  0.00E+00  1.04E-21
6930.84   1.04E-21  0.00E+00  1.04E-21
6931.84   1.04E-21  0.00E+00  1.04E-21
6932.84   1.04E-21  0.00E+00  1.04E-21
6933.84   1.03E-21  0.00E+00  1.03E-21
6934.84   1.03E-21  0.00E+00  1.03E-21
6935.84   1.03E-21  0.00E+00  1.03E-21
6936.84   1.02E-21  0.00E+00  1.02E-21
6937.84   1.02E-21  0.00E+00  1.02E-21
6938.84   1.02E-21  0.00E+00  1.02E-21
6939.84   1.01E-21  0.00E+00  1.01E-21
6940.84   1.02E-21  0.00E+00  1.02E-21
6941.84   1.01E-21  0.00E+00  1.01E-21
6942.84   1.01E-21  0.00E+00  1.01E-21
6943.84   1.01E-21  0.00E+00  1.01E-21
6944.84   1.00E-21  0.00E+00  1.00E-21
6945.84   1.00E-21  0.00E+00  1.00E-21
6946.85   9.98E-22  0.00E+00  9.98E-22
6947.85   9.93E-22  0.00E+00  9.93E-22
6948.85   9.93E-22  0.00E+00  9.93E-22
6949.85   9.90E-22  0.00E+00  9.90E-22
6950.85   9.85E-22  0.00E+00  9.85E-22
6951.85   9.84E-22  0.00E+00  9.84E-22
6952.85   9.80E-22  0.00E+00  9.80E-22
6953.85   9.81E-22  0.00E+00  9.81E-22
6954.85   9.74E-22  0.00E+00  9.74E-22
6955.85   9.75E-22  0.00E+00  9.75E-22
6956.85   9.70E-22  0.00E+00  9.70E-22
6957.85   9.66E-22  0.00E+00  9.66E-22
6958.85   9.67E-22  0.00E+00  9.67E-22
6959.85   9.65E-22  0.00E+00  9.65E-22
6960.85   9.62E-22  0.00E+00  9.62E-22
6961.85   9.57E-22  0.00E+00  9.57E-22
6962.85   9.58E-22  0.00E+00  9.58E-22
6963.85   9.51E-22  0.00E+00  9.51E-22
6964.85   9.46E-22  0.00E+00  9.46E-22
6965.85   9.46E-22  0.00E+00  9.46E-22
6966.85   9.42E-22  0.00E+00  9.42E-22
6967.85   9.44E-22  0.00E+00  9.44E-22
6968.85   9.37E-22  0.00E+00  9.37E-22
6969.85   9.35E-22  0.00E+00  9.35E-22
6970.85   9.34E-22  0.00E+00  9.34E-22
6971.85   9.33E-22  0.00E+00  9.33E-22
6972.85   9.27E-22  0.00E+00  9.27E-22
6973.85   9.26E-22  0.00E+00  9.26E-22
6974.85   9.25E-22  0.00E+00  9.25E-22
6975.85   9.22E-22  0.00E+00  9.22E-22
6976.85   9.19E-22  0.00E+00  9.19E-22
6977.85   9.12E-22  0.00E+00  9.12E-22
6978.85   9.13E-22  0.00E+00  9.13E-22
6979.85   9.14E-22  0.00E+00  9.14E-22
6980.85   9.07E-22  0.00E+00  9.07E-22
6981.85   9.08E-22  0.00E+00  9.08E-22
6982.85   9.02E-22  0.00E+00  9.02E-22
6983.85   9.04E-22  0.00E+00  9.04E-22
6984.85   8.96E-22  0.00E+00  8.96E-22
6985.85   9.00E-22  0.00E+00  9.00E-22
6986.85   8.96E-22  0.00E+00  8.96E-22
6987.85   8.91E-22  0.00E+00  8.91E-22
6988.85   8.93E-22  0.00E+00  8.93E-22
6989.85   8.87E-22  0.00E+00  8.87E-22
6990.85   8.85E-22  0.00E+00  8.85E-22
6991.85   8.83E-22  0.00E+00  8.83E-22
6992.85   8.82E-22  0.00E+00  8.82E-22
6993.85   8.81E-22  0.00E+00  8.81E-22
6994.85   8.75E-22  0.00E+00  8.75E-22
6995.85   8.75E-22  0.00E+00  8.75E-22
6996.85   8.73E-22  0.00E+00  8.73E-22
6997.85   8.73E-22  0.00E+00  8.73E-22
6998.85   8.66E-22  0.00E+00  8.66E-22
6999.85   8.63E-22  0.00E+00  8.63E-22
7000.85   8.67E-22  0.00E+00  8.67E-22
7001.85   8.60E-22  0.00E+00  8.60E-22
7002.85   8.61E-22  0.00E+00  8.61E-22
7003.85   8.55E-22  0.00E+00  8.55E-22
7004.85   8.57E-22  0.00E+00  8.57E-22
7005.85   8.52E-22  0.00E+00  8.52E-22
7006.85   8.49E-22  0.00E+00  8.49E-22
7007.85   8.48E-22  0.00E+00  8.48E-22
7008.85   8.48E-22  0.00E+00  8.48E-22
7009.85   8.48E-22  0.00E+00  8.48E-22
7010.85   8.42E-22  0.00E+00  8.42E-22
7011.85   8.41E-22  0.00E+00  8.41E-22
7012.85   8.39E-22  0.00E+00  8.39E-22
7013.85   8.40E-22  0.00E+00  8.40E-22
7014.86   8.37E-22  0.00E+00  8.37E-22
7015.86   8.33E-22  0.00E+00  8.33E-22
7016.86   8.33E-22  0.00E+00  8.33E-22
7017.86   8.33E-22  0.00E+00  8.33E-22
7018.86   8.30E-22  0.00E+00  8.30E-22
7019.86   8.28E-22  0.00E+00  8.28E-22
7020.86   8.28E-22  0.00E+00  8.28E-22
7021.86   8.23E-22  0.00E+00  8.23E-22
7022.86   8.25E-22  0.00E+00  8.25E-22
7023.86   8.19E-22  0.00E+00  8.19E-22
7024.86   8.20E-22  0.00E+00  8.20E-22
7025.86   8.22E-22  0.00E+00  8.22E-22
7026.86   8.13E-22  0.00E+00  8.13E-22
7027.86   8.18E-22  0.00E+00  8.18E-22
7028.86   8.10E-22  0.00E+00  8.10E-22
7029.86   8.10E-22  0.00E+00  8.10E-22
7030.86   8.08E-22  0.00E+00  8.08E-22
7031.86   8.11E-22  0.00E+00  8.11E-22
7032.86   8.08E-22  0.00E+00  8.08E-22
7033.86   8.04E-22  0.00E+00  8.04E-22
7034.86   8.05E-22  0.00E+00  8.05E-22
7035.86   8.03E-22  0.00E+00  8.03E-22
7036.86   8.03E-22  0.00E+00  8.03E-22
7037.86   8.00E-22  0.00E+00  8.00E-22
7038.86   7.98E-22  0.00E+00  7.98E-22
7039.86   7.96E-22  0.00E+00  7.96E-22
7040.86   7.95E-22  0.00E+00  7.95E-22
7041.86   7.93E-22  0.00E+00  7.93E-22
7042.86   7.89E-22  0.00E+00  7.89E-22
7043.86   7.92E-22  0.00E+00  7.92E-22
7044.86   7.88E-22  0.00E+00  7.88E-22
7045.86   7.89E-22  0.00E+00  7.89E-22
7046.86   7.88E-22  0.00E+00  7.88E-22
7047.86   7.84E-22  0.00E+00  7.84E-22
7048.86   7.87E-22  0.00E+00  7.87E-22
7049.86   7.82E-22  0.00E+00  7.82E-22
7050.86   7.80E-22  0.00E+00  7.80E-22
7051.86   7.79E-22  0.00E+00  7.79E-22
7052.86   7.82E-22  0.00E+00  7.82E-22
7053.86   7.78E-22  0.00E+00  7.78E-22
7054.86   7.77E-22  0.00E+00  7.77E-22
7055.86   7.76E-22  0.00E+00  7.76E-22
7056.86   7.74E-22  0.00E+00  7.74E-22
7057.86   7.74E-22  0.00E+00  7.74E-22
7058.86   7.70E-22  0.00E+00  7.70E-22
7059.86   7.68E-22  0.00E+00  7.68E-22
7060.86   7.68E-22  0.00E+00  7.68E-22
7061.86   7.69E-22  0.00E+00  7.69E-22
7062.86   7.68E-22  0.00E+00  7.68E-22
7063.86   7.68E-22  0.00E+00  7.68E-22
7064.86   7.66E-22  0.00E+00  7.66E-22
7065.86   7.65E-22  0.00E+00  7.65E-22
7066.86   7.62E-22  0.00E+00  7.62E-22
7067.86   7.63E-22  0.00E+00  7.63E-22
7068.86   7.63E-22  0.00E+00  7.63E-22
7069.86   7.59E-22  0.00E+00  7.59E-22
7070.86   7.59E-22  0.00E+00  7.59E-22
7071.86   7.58E-22  0.00E+00  7.58E-22
7072.86   7.58E-22  0.00E+00  7.58E-22
7073.86   7.56E-22  0.00E+00  7.56E-22
7074.86   7.57E-22  0.00E+00  7.57E-22
7075.86   7.53E-22  0.00E+00  7.53E-22
7076.86   7.52E-22  0.00E+00  7.52E-22
7077.86   7.51E-22  0.00E+00  7.51E-22
7078.86   7.52E-22  0.00E+00  7.52E-22
7079.86   7.51E-22  0.00E+00  7.51E-22
7080.86   7.49E-22  0.00E+00  7.49E-22
7081.86   7.48E-22  0.00E+00  7.48E-22
7082.87   7.47E-22  0.00E+00  7.47E-22
7083.87   7.47E-22  0.00E+00  7.47E-22
7084.87   7.46E-22  0.00E+00  7.46E-22
7085.87   7.43E-22  0.00E+00  7.43E-22
7086.87   7.44E-22  0.00E+00  7.44E-22
7087.87   7.42E-22  0.00E+00  7.42E-22
7088.87   7.42E-22  0.00E+00  7.42E-22
7089.87   7.41E-22  0.00E+00  7.41E-22
7090.87   7.40E-22  0.00E+00  7.40E-22
7091.87   7.36E-22  0.00E+00  7.36E-22
7092.87   7.38E-22  0.00E+00  7.38E-22
7093.87   7.37E-22  0.00E+00  7.37E-22
7094.87   7.34E-22  0.00E+00  7.34E-22
7095.87   7.35E-22  0.00E+00  7.35E-22
7096.87   7.32E-22  0.00E+00  7.32E-22
7097.87   7.32E-22  0.00E+00  7.32E-22
7098.87   7.32E-22  0.00E+00  7.32E-22
7099.87   7.31E-22  0.00E+00  7.31E-22
7100.87   7.29E-22  0.00E+00  7.29E-22
7101.87   7.28E-22  0.00E+00  7.28E-22
7102.87   7.28E-22  0.00E+00  7.28E-22
7103.87   7.25E-22  0.00E+00  7.25E-22
7104.87   7.27E-22  0.00E+00  7.27E-22
7105.87   7.23E-22  0.00E+00  7.23E-22
7106.87   7.24E-22  0.00E+00  7.24E-22
7107.87   7.22E-22  0.00E+00  7.22E-22
7108.87   7.22E-22  0.00E+00  7.22E-22
7109.87   7.21E-22  0.00E+00  7.21E-22
7110.87   7.21E-22  0.00E+00  7.21E-22
7111.87   7.19E-22  0.00E+00  7.19E-22
7112.87   7.19E-22  0.00E+00  7.19E-22
7113.87   7.17E-22  0.00E+00  7.17E-22
7114.87   7.17E-22  0.00E+00  7.17E-22
7115.87   7.15E-22  0.00E+00  7.15E-22
7116.87   7.15E-22  0.00E+00  7.15E-22
7117.87   7.14E-22  0.00E+00  7.14E-22
7118.87   7.13E-22  0.00E+00  7.13E-22
7119.87   7.13E-22  0.00E+00  7.13E-22
7120.87   7.13E-22  0.00E+00  7.13E-22
7121.87   7.13E-22  0.00E+00  7.13E-22
7122.87   7.13E-22  0.00E+00  7.13E-22
7123.87   7.12E-22  0.00E+00  7.12E-22
7124.87   7.11E-22  0.00E+00  7.11E-22
7125.87   7.10E-22  0.00E+00  7.10E-22
7126.87   7.10E-22  0.00E+00  7.10E-22
7127.87   7.09E-22  0.00E+00  7.09E-22
7128.87   7.11E-22  0.00E+00  7.11E-22
7129.87   7.08E-22  0.00E+00  7.08E-22
7130.87   7.07E-22  0.00E+00  7.07E-22
7131.87   7.07E-22  0.00E+00  7.07E-22
7132.87   7.07E-22  0.00E+00  7.07E-22
7133.87   7.06E-22  0.00E+00  7.06E-22
7134.87   7.05E-22  0.00E+00  7.05E-22
7135.87   7.04E-22  0.00E+00  7.04E-22
7136.87   7.04E-22  0.00E+00  7.04E-22
7137.87   7.06E-22  0.00E+00  7.06E-22
7138.87   7.04E-22  0.00E+00  7.04E-22
7139.87   7.04E-22  0.00E+00  7.04E-22
7140.87   7.04E-22  0.00E+00  7.04E-22
7141.87   7.03E-22  0.00E+00  7.03E-22
7142.87   7.03E-22  0.00E+00  7.03E-22
7143.87   7.03E-22  0.00E+00  7.03E-22
7144.87   7.03E-22  0.00E+00  7.03E-22
7145.87   7.02E-22  0.00E+00  7.02E-22
7146.87   7.03E-22  0.00E+00  7.03E-22
7147.87   6.98E-22  0.00E+00  6.98E-22
7148.87   7.01E-22  0.00E+00  7.01E-22
7149.87   6.98E-22  0.00E+00  6.98E-22
7150.88   6.99E-22  0.00E+00  6.99E-22
7151.88   6.97E-22  0.00E+00  6.97E-22
7152.88   6.99E-22  0.00E+00  6.99E-22
7153.88   6.96E-22  0.00E+00  6.96E-22
7154.88   6.96E-22  0.00E+00  6.96E-22
7155.88   6.96E-22  0.00E+00  6.96E-22
7156.88   6.95E-22  0.00E+00  6.95E-22
7157.88   6.96E-22  0.00E+00  6.96E-22
7158.88   6.91E-22  0.00E+00  6.91E-22
7159.88   6.91E-22  0.00E+00  6.91E-22
7160.88   6.91E-22  0.00E+00  6.91E-22
7161.88   6.90E-22  0.00E+00  6.90E-22
7162.88   6.87E-22  0.00E+00  6.87E-22
7163.88   6.88E-22  0.00E+00  6.88E-22
7164.88   6.87E-22  0.00E+00  6.87E-22
7165.88   6.86E-22  0.00E+00  6.86E-22
7166.88   6.83E-22  0.00E+00  6.83E-22
7167.88   6.82E-22  0.00E+00  6.82E-22
7168.88   6.81E-22  0.00E+00  6.81E-22
7169.88   6.78E-22  0.00E+00  6.78E-22
7170.88   6.80E-22  0.00E+00  6.80E-22
7171.88   6.75E-22  0.00E+00  6.75E-22
7172.88   6.76E-22  0.00E+00  6.76E-22
7173.88   6.73E-22  0.00E+00  6.73E-22
7174.88   6.71E-22  0.00E+00  6.71E-22
7175.88   6.67E-22  0.00E+00  6.67E-22
7176.88   6.69E-22  0.00E+00  6.69E-22
7177.88   6.67E-22  0.00E+00  6.67E-22
7178.88   6.65E-22  0.00E+00  6.65E-22
7179.88   6.63E-22  0.00E+00  6.63E-22
7180.88   6.63E-22  0.00E+00  6.63E-22
7181.88   6.61E-22  0.00E+00  6.61E-22
7182.88   6.57E-22  0.00E+00  6.57E-22
7183.88   6.53E-22  0.00E+00  6.53E-22
7184.88   6.52E-22  0.00E+00  6.52E-22
7185.88   6.52E-22  0.00E+00  6.52E-22
7186.88   6.48E-22  0.00E+00  6.48E-22
7187.88   6.46E-22  0.00E+00  6.46E-22
7188.88   6.44E-22  0.00E+00  6.44E-22
7189.88   6.44E-22  0.00E+00  6.44E-22
7190.88   6.39E-22  0.00E+00  6.39E-22
7191.88   6.39E-22  0.00E+00  6.39E-22
7192.88   6.35E-22  0.00E+00  6.35E-22
7193.88   6.35E-22  0.00E+00  6.35E-22
7194.88   6.32E-22  0.00E+00  6.32E-22
7195.88   6.28E-22  0.00E+00  6.28E-22
7196.88   6.30E-22  0.00E+00  6.30E-22
7197.88   6.28E-22  0.00E+00  6.28E-22
7198.88   6.22E-22  0.00E+00  6.22E-22
7199.88   6.20E-22  0.00E+00  6.20E-22
7200.88   6.19E-22  0.00E+00  6.19E-22
7201.88   6.17E-22  0.00E+00  6.17E-22
7202.88   6.16E-22  0.00E+00  6.16E-22
7203.88   6.11E-22  0.00E+00  6.11E-22
7204.88   6.11E-22  0.00E+00  6.11E-22
7205.88   6.08E-22  0.00E+00  6.08E-22
7206.88   6.07E-22  0.00E+00  6.07E-22
7207.88   6.04E-22  0.00E+00  6.04E-22
7208.88   6.04E-22  0.00E+00  6.04E-22
7209.88   6.01E-22  0.00E+00  6.01E-22
7210.88   6.00E-22  0.00E+00  6.00E-22
7211.88   5.97E-22  0.00E+00  5.97E-22
7212.88   5.96E-22  0.00E+00  5.96E-22
7213.88   5.94E-22  0.00E+00  5.94E-22
7214.88   5.91E-22  0.00E+00  5.91E-22
7215.88   5.89E-22  0.00E+00  5.89E-22
7216.88   5.90E-22  0.00E+00  5.90E-22
7217.88   5.86E-22  0.00E+00  5.86E-22
