0 Branching ratio for CHO      Total        1 branches
Lambda        Total        H/CO
3566.35      1.72E-19      1.72E-19
3567.35      1.72E-19      1.72E-19
3568.35      1.72E-19      1.72E-19
3569.35      1.72E-19      1.72E-19
3570.35      1.72E-19      1.72E-19
3571.35      1.73E-19      1.73E-19
3572.35      1.73E-19      1.73E-19
3573.35      1.73E-19      1.73E-19
3574.35      1.73E-19      1.73E-19
3575.35      1.73E-19      1.73E-19
3576.35      1.74E-19      1.74E-19
3577.35      1.74E-19      1.74E-19
3578.35      1.74E-19      1.74E-19
3579.35      1.74E-19      1.74E-19
3580.35      1.74E-19      1.74E-19
3581.35      1.75E-19      1.75E-19
3582.35      1.75E-19      1.75E-19
3583.35      1.75E-19      1.75E-19
3584.35      1.75E-19      1.75E-19
3585.35      1.75E-19      1.75E-19
3586.35      1.76E-19      1.76E-19
3587.35      1.76E-19      1.76E-19
3588.35      1.76E-19      1.76E-19
3589.35      1.76E-19      1.76E-19
3590.35      1.76E-19      1.76E-19
3591.35      1.77E-19      1.77E-19
3592.35      1.77E-19      1.77E-19
3593.35      1.77E-19      1.77E-19
3594.35      1.77E-19      1.77E-19
3595.35      1.77E-19      1.77E-19
3596.35      1.78E-19      1.78E-19
3597.35      1.78E-19      1.78E-19
3598.35      1.78E-19      1.78E-19
3599.35      1.78E-19      1.78E-19
3600.35      1.78E-19      1.78E-19
3601.35      1.79E-19      1.79E-19
3602.35      1.79E-19      1.79E-19
3603.35      1.79E-19      1.79E-19
3604.35      1.79E-19      1.79E-19
3605.35      1.79E-19      1.79E-19
3606.35      1.80E-19      1.80E-19
3607.35      1.80E-19      1.80E-19
3608.35      1.80E-19      1.80E-19
3609.35      1.80E-19      1.80E-19
3610.35      1.80E-19      1.80E-19
3611.35      1.81E-19      1.81E-19
3612.35      1.81E-19      1.81E-19
3613.35      1.81E-19      1.81E-19
3614.36      1.81E-19      1.81E-19
3615.36      1.81E-19      1.81E-19
3616.36      1.82E-19      1.82E-19
3617.36      1.82E-19      1.82E-19
3618.36      1.82E-19      1.82E-19
3619.36      1.82E-19      1.82E-19
3620.36      1.82E-19      1.82E-19
3621.36      1.83E-19      1.83E-19
3622.36      1.83E-19      1.83E-19
3623.36      1.83E-19      1.83E-19
3624.36      1.83E-19      1.83E-19
3625.36      1.83E-19      1.83E-19
3626.36      1.84E-19      1.84E-19
3627.36      1.84E-19      1.84E-19
3628.36      1.84E-19      1.84E-19
3629.36      1.84E-19      1.84E-19
3630.36      1.84E-19      1.84E-19
3631.36      1.85E-19      1.85E-19
3632.36      1.85E-19      1.85E-19
3633.36      1.85E-19      1.85E-19
3634.36      1.85E-19      1.85E-19
3635.36      1.85E-19      1.85E-19
3636.36      1.86E-19      1.86E-19
3637.36      1.86E-19      1.86E-19
3638.36      1.86E-19      1.86E-19
3639.36      1.86E-19      1.86E-19
3640.36      1.86E-19      1.86E-19
3641.36      1.87E-19      1.87E-19
3642.36      1.87E-19      1.87E-19
3643.36      1.87E-19      1.87E-19
3644.36      1.87E-19      1.87E-19
3645.36      1.87E-19      1.87E-19
3646.36      1.87E-19      1.87E-19
3647.36      1.88E-19      1.88E-19
3648.36      1.88E-19      1.88E-19
3649.36      1.88E-19      1.88E-19
3650.36      1.88E-19      1.88E-19
3651.36      1.88E-19      1.88E-19
3652.36      1.89E-19      1.89E-19
3653.36      1.89E-19      1.89E-19
3654.36      1.89E-19      1.89E-19
3655.36      1.89E-19      1.89E-19
3656.36      1.89E-19      1.89E-19
3657.36      1.90E-19      1.90E-19
3658.36      1.90E-19      1.90E-19
3659.36      1.90E-19      1.90E-19
3660.36      1.90E-19      1.90E-19
3661.36      1.90E-19      1.90E-19
3662.36      1.91E-19      1.91E-19
3663.36      1.91E-19      1.91E-19
3664.36      1.91E-19      1.91E-19
3665.36      1.91E-19      1.91E-19
3666.36      1.91E-19      1.91E-19
3667.36      1.92E-19      1.92E-19
3668.36      1.92E-19      1.92E-19
3669.36      1.92E-19      1.92E-19
3670.36      1.92E-19      1.92E-19
3671.36      1.92E-19      1.92E-19
3672.36      1.93E-19      1.93E-19
3673.36      1.93E-19      1.93E-19
3674.36      1.93E-19      1.93E-19
3675.36      1.93E-19      1.93E-19
3676.36      1.93E-19      1.93E-19
3677.36      1.94E-19      1.94E-19
3678.36      1.94E-19      1.94E-19
3679.36      1.94E-19      1.94E-19
3680.36      1.94E-19      1.94E-19
3681.36      1.94E-19      1.94E-19
3682.37      1.95E-19      1.95E-19
3683.37      1.95E-19      1.95E-19
3684.37      1.95E-19      1.95E-19
3685.37      1.95E-19      1.95E-19
3686.37      1.95E-19      1.95E-19
3687.37      1.96E-19      1.96E-19
3688.37      1.96E-19      1.96E-19
3689.37      1.96E-19      1.96E-19
3690.37      1.96E-19      1.96E-19
3691.37      1.96E-19      1.96E-19
3692.37      1.97E-19      1.97E-19
3693.37      1.97E-19      1.97E-19
3694.37      1.97E-19      1.97E-19
3695.37      1.97E-19      1.97E-19
3696.37      1.97E-19      1.97E-19
3697.37      1.98E-19      1.98E-19
3698.37      1.98E-19      1.98E-19
3699.37      1.98E-19      1.98E-19
3700.37      1.98E-19      1.98E-19
3701.37      1.98E-19      1.98E-19
3702.37      1.99E-19      1.99E-19
3703.37      1.99E-19      1.99E-19
3704.37      1.99E-19      1.99E-19
3705.37      1.99E-19      1.99E-19
3706.37      1.99E-19      1.99E-19
3707.37      2.00E-19      2.00E-19
3708.37      2.00E-19      2.00E-19
3709.37      2.00E-19      2.00E-19
3710.37      2.00E-19      2.00E-19
3711.37      2.00E-19      2.00E-19
3712.37      2.01E-19      2.01E-19
3713.37      2.01E-19      2.01E-19
3714.37      2.01E-19      2.01E-19
3715.37      2.01E-19      2.01E-19
3716.37      2.01E-19      2.01E-19
3717.37      2.02E-19      2.02E-19
3718.37      2.02E-19      2.02E-19
3719.37      2.02E-19      2.02E-19
3720.37      2.02E-19      2.02E-19
3721.37      2.02E-19      2.02E-19
3722.37      2.03E-19      2.03E-19
3723.37      2.03E-19      2.03E-19
3724.37      2.03E-19      2.03E-19
3725.37      2.03E-19      2.03E-19
3726.37      2.03E-19      2.03E-19
3727.37      2.04E-19      2.04E-19
3728.37      2.04E-19      2.04E-19
3729.37      2.04E-19      2.04E-19
3730.37      2.04E-19      2.04E-19
3731.37      2.04E-19      2.04E-19
3732.37      2.05E-19      2.05E-19
3733.37      2.05E-19      2.05E-19
3734.37      2.05E-19      2.05E-19
3735.37      2.05E-19      2.05E-19
3736.37      2.05E-19      2.05E-19
3737.37      2.05E-19      2.05E-19
3738.37      2.06E-19      2.06E-19
3739.37      2.06E-19      2.06E-19
3740.37      2.06E-19      2.06E-19
3741.37      2.06E-19      2.06E-19
3742.37      2.06E-19      2.06E-19
3743.37      2.07E-19      2.07E-19
3744.37      2.07E-19      2.07E-19
3745.37      2.07E-19      2.07E-19
3746.37      2.07E-19      2.07E-19
3747.37      2.07E-19      2.07E-19
3748.37      2.08E-19      2.08E-19
3749.37      2.08E-19      2.08E-19
3750.38      2.08E-19      2.08E-19
3751.38      2.08E-19      2.08E-19
3752.38      2.08E-19      2.08E-19
3753.38      2.09E-19      2.09E-19
3754.38      2.09E-19      2.09E-19
3755.38      2.09E-19      2.09E-19
3756.38      2.09E-19      2.09E-19
3757.38      2.09E-19      2.09E-19
3758.38      2.10E-19      2.10E-19
3759.38      2.10E-19      2.10E-19
3760.38      2.10E-19      2.10E-19
3761.38      2.10E-19      2.10E-19
3762.38      2.10E-19      2.10E-19
3763.38      2.11E-19      2.11E-19
3764.38      2.11E-19      2.11E-19
3765.38      2.11E-19      2.11E-19
3766.38      2.11E-19      2.11E-19
3767.38      2.11E-19      2.11E-19
3768.38      2.12E-19      2.12E-19
3769.38      2.12E-19      2.12E-19
3770.38      2.12E-19      2.12E-19
3771.38      2.12E-19      2.12E-19
3772.38      2.12E-19      2.12E-19
3773.38      2.13E-19      2.13E-19
3774.38      2.13E-19      2.13E-19
3775.38      2.13E-19      2.13E-19
3776.38      2.13E-19      2.13E-19
3777.38      2.13E-19      2.13E-19
3778.38      2.14E-19      2.14E-19
3779.38      2.14E-19      2.14E-19
3780.38      2.14E-19      2.14E-19
3781.38      2.14E-19      2.14E-19
3782.38      2.14E-19      2.14E-19
3783.38      2.15E-19      2.15E-19
3784.38      2.15E-19      2.15E-19
3785.38      2.15E-19      2.15E-19
3786.38      2.15E-19      2.15E-19
3787.38      2.15E-19      2.15E-19
3788.38      2.16E-19      2.16E-19
3789.38      2.16E-19      2.16E-19
3790.38      2.16E-19      2.16E-19
3791.38      2.16E-19      2.16E-19
3792.38      2.16E-19      2.16E-19
3793.38      2.17E-19      2.17E-19
3794.38      2.17E-19      2.17E-19
3795.38      2.17E-19      2.17E-19
3796.38      2.17E-19      2.17E-19
3797.38      2.17E-19      2.17E-19
3798.38      2.18E-19      2.18E-19
3799.38      2.18E-19      2.18E-19
3800.38      2.18E-19      2.18E-19
3801.38      2.18E-19      2.18E-19
3802.38      2.18E-19      2.18E-19
3803.38      2.19E-19      2.19E-19
3804.38      2.19E-19      2.19E-19
3805.38      2.19E-19      2.19E-19
3806.38      2.19E-19      2.19E-19
3807.38      2.19E-19      2.19E-19
3808.38      2.20E-19      2.20E-19
3809.38      2.20E-19      2.20E-19
3810.38      2.20E-19      2.20E-19
3811.38      2.20E-19      2.20E-19
3812.38      2.20E-19      2.20E-19
3813.38      2.21E-19      2.21E-19
3814.38      2.21E-19      2.21E-19
3815.38      2.21E-19      2.21E-19
3816.38      2.21E-19      2.21E-19
3817.38      2.21E-19      2.21E-19
3818.39      2.22E-19      2.22E-19
3819.39      2.22E-19      2.22E-19
3820.39      2.22E-19      2.22E-19
3821.39      2.22E-19      2.22E-19
3822.39      2.22E-19      2.22E-19
3823.39      2.22E-19      2.22E-19
3824.39      2.23E-19      2.23E-19
3825.39      2.23E-19      2.23E-19
3826.39      2.23E-19      2.23E-19
3827.39      2.23E-19      2.23E-19
3828.39      2.23E-19      2.23E-19
3829.39      2.24E-19      2.24E-19
3830.39      2.24E-19      2.24E-19
3831.39      2.24E-19      2.24E-19
3832.39      2.24E-19      2.24E-19
3833.39      2.24E-19      2.24E-19
3834.39      2.25E-19      2.25E-19
3835.39      2.25E-19      2.25E-19
3836.39      2.25E-19      2.25E-19
3837.39      2.25E-19      2.25E-19
3838.39      2.25E-19      2.25E-19
3839.39      2.26E-19      2.26E-19
3840.39      2.26E-19      2.26E-19
3841.39      2.26E-19      2.26E-19
3842.39      2.26E-19      2.26E-19
3843.39      2.26E-19      2.26E-19
3844.39      2.27E-19      2.27E-19
3845.39      2.27E-19      2.27E-19
3846.39      2.27E-19      2.27E-19
3847.39      2.27E-19      2.27E-19
3848.39      2.27E-19      2.27E-19
3849.39      2.28E-19      2.28E-19
3850.39      2.28E-19      2.28E-19
3851.39      2.28E-19      2.28E-19
3852.39      2.28E-19      2.28E-19
3853.39      2.28E-19      2.28E-19
3854.39      2.29E-19      2.29E-19
3855.39      2.29E-19      2.29E-19
3856.39      2.29E-19      2.29E-19
3857.39      2.29E-19      2.29E-19
3858.39      2.29E-19      2.29E-19
3859.39      2.30E-19      2.30E-19
3860.39      2.30E-19      2.30E-19
3861.39      2.30E-19      2.30E-19
3862.39      2.30E-19      2.30E-19
3863.39      2.30E-19      2.30E-19
3864.39      2.31E-19      2.31E-19
3865.39      2.31E-19      2.31E-19
3866.39      2.31E-19      2.31E-19
3867.39      2.31E-19      2.31E-19
3868.39      2.31E-19      2.31E-19
3869.39      2.32E-19      2.32E-19
3870.39      2.32E-19      2.32E-19
3871.39      2.32E-19      2.32E-19
3872.39      2.32E-19      2.32E-19
3873.39      2.32E-19      2.32E-19
3874.39      2.33E-19      2.33E-19
3875.39      2.33E-19      2.33E-19
3876.39      2.33E-19      2.33E-19
3877.39      2.33E-19      2.33E-19
3878.39      2.33E-19      2.33E-19
3879.39      2.34E-19      2.34E-19
3880.39      2.34E-19      2.34E-19
3881.39      2.34E-19      2.34E-19
3882.39      2.34E-19      2.34E-19
3883.39      2.34E-19      2.34E-19
3884.39      2.35E-19      2.35E-19
3885.39      2.35E-19      2.35E-19
3886.4      2.35E-19      2.35E-19
3887.4      2.35E-19      2.35E-19
3888.4      2.35E-19      2.35E-19
3889.4      2.36E-19      2.36E-19
3890.4      2.36E-19      2.36E-19
3891.4      2.36E-19      2.36E-19
3892.4      2.36E-19      2.36E-19
3893.4      2.36E-19      2.36E-19
3894.4      2.37E-19      2.37E-19
3895.4      2.37E-19      2.37E-19
3896.4      2.37E-19      2.37E-19
3897.4      2.37E-19      2.37E-19
3898.4      2.37E-19      2.37E-19
3899.4      2.38E-19      2.38E-19
3900.4      2.38E-19      2.38E-19
3901.4      2.38E-19      2.38E-19
3902.4      2.38E-19      2.38E-19
3903.4      2.38E-19      2.38E-19
3904.4      2.39E-19      2.39E-19
3905.4      2.39E-19      2.39E-19
3906.4      2.39E-19      2.39E-19
3907.4      2.39E-19      2.39E-19
3908.4      2.39E-19      2.39E-19
3909.4      2.39E-19      2.39E-19
3910.4      2.40E-19      2.40E-19
3911.4      2.40E-19      2.40E-19
3912.4      2.40E-19      2.40E-19
3913.4      2.40E-19      2.40E-19
3914.4      2.40E-19      2.40E-19
3915.4      2.41E-19      2.41E-19
3916.4      2.41E-19      2.41E-19
3917.4      2.41E-19      2.41E-19
3918.4      2.41E-19      2.41E-19
3919.4      2.41E-19      2.41E-19
3920.4      2.42E-19      2.42E-19
3921.4      2.42E-19      2.42E-19
3922.4      2.42E-19      2.42E-19
3923.4      2.42E-19      2.42E-19
3924.4      2.42E-19      2.42E-19
3925.4      2.43E-19      2.43E-19
3926.4      2.43E-19      2.43E-19
3927.4      2.43E-19      2.43E-19
3928.4      2.43E-19      2.43E-19
3929.4      2.43E-19      2.43E-19
3930.4      2.44E-19      2.44E-19
3931.4      2.44E-19      2.44E-19
3932.4      2.44E-19      2.44E-19
3933.4      2.44E-19      2.44E-19
3934.4      2.44E-19      2.44E-19
3935.4      2.45E-19      2.45E-19
3936.4      2.45E-19      2.45E-19
3937.4      2.45E-19      2.45E-19
3938.4      2.45E-19      2.45E-19
3939.4      2.45E-19      2.45E-19
3940.4      2.46E-19      2.46E-19
3941.4      2.46E-19      2.46E-19
3942.4      2.46E-19      2.46E-19
3943.4      2.46E-19      2.46E-19
3944.4      2.46E-19      2.46E-19
3945.4      2.47E-19      2.47E-19
3946.4      2.47E-19      2.47E-19
3947.4      2.47E-19      2.47E-19
3948.4      2.47E-19      2.47E-19
3949.4      2.47E-19      2.47E-19
3950.4      2.48E-19      2.48E-19
3951.4      2.48E-19      2.48E-19
3952.4      2.48E-19      2.48E-19
3953.4      2.48E-19      2.48E-19
3954.41      2.48E-19      2.48E-19
3955.41      2.49E-19      2.49E-19
3956.41      2.49E-19      2.49E-19
3957.41      2.49E-19      2.49E-19
3958.41      2.49E-19      2.49E-19
3959.41      2.49E-19      2.49E-19
3960.41      2.50E-19      2.50E-19
3961.41      2.50E-19      2.50E-19
3962.41      2.50E-19      2.50E-19
3963.41      2.50E-19      2.50E-19
3964.41      2.50E-19      2.50E-19
3965.41      2.51E-19      2.51E-19
3966.41      2.51E-19      2.51E-19
3967.41      2.51E-19      2.51E-19
3968.41      2.51E-19      2.51E-19
3969.41      2.51E-19      2.51E-19
3970.41      2.52E-19      2.52E-19
3971.41      2.52E-19      2.52E-19
3972.41      2.52E-19      2.52E-19
3973.41      2.52E-19      2.52E-19
3974.41      2.52E-19      2.52E-19
3975.41      2.53E-19      2.53E-19
3976.41      2.53E-19      2.53E-19
3977.41      2.53E-19      2.53E-19
3978.41      2.53E-19      2.53E-19
3979.41      2.53E-19      2.53E-19
3980.41      2.54E-19      2.54E-19
3981.41      2.54E-19      2.54E-19
3982.41      2.54E-19      2.54E-19
3983.41      2.54E-19      2.54E-19
3984.41      2.54E-19      2.54E-19
3985.41      2.55E-19      2.55E-19
3986.41      2.55E-19      2.55E-19
3987.41      2.55E-19      2.55E-19
3988.41      2.55E-19      2.55E-19
3989.41      2.55E-19      2.55E-19
3990.41      2.56E-19      2.56E-19
3991.41      2.56E-19      2.56E-19
3992.41      2.56E-19      2.56E-19
3993.41      2.56E-19      2.56E-19
3994.41      2.56E-19      2.56E-19
3995.41      2.56E-19      2.56E-19
3996.41      2.57E-19      2.57E-19
3997.41      2.57E-19      2.57E-19
3998.41      2.57E-19      2.57E-19
3999.41      2.57E-19      2.57E-19
4000.41      2.57E-19      2.57E-19
4001.41      2.58E-19      2.58E-19
4002.41      2.58E-19      2.58E-19
4003.41      2.58E-19      2.58E-19
4004.41      2.58E-19      2.58E-19
4005.41      2.58E-19      2.58E-19
4006.41      2.59E-19      2.59E-19
4007.41      2.59E-19      2.59E-19
4008.41      2.59E-19      2.59E-19
4009.41      2.59E-19      2.59E-19
4010.41      2.59E-19      2.59E-19
4011.41      2.60E-19      2.60E-19
4012.41      2.60E-19      2.60E-19
4013.41      2.60E-19      2.60E-19
4014.41      2.60E-19      2.60E-19
4015.41      2.60E-19      2.60E-19
4016.41      2.61E-19      2.61E-19
4017.41      2.61E-19      2.61E-19
4018.41      2.61E-19      2.61E-19
4019.41      2.61E-19      2.61E-19
4020.41      2.61E-19      2.61E-19
4021.41      2.62E-19      2.62E-19
4022.42      2.62E-19      2.62E-19
4023.42      2.62E-19      2.62E-19
4024.42      2.62E-19      2.62E-19
4025.42      2.62E-19      2.62E-19
4026.42      2.63E-19      2.63E-19
4027.42      2.63E-19      2.63E-19
4028.42      2.63E-19      2.63E-19
4029.42      2.63E-19      2.63E-19
4030.42      2.63E-19      2.63E-19
4031.42      2.64E-19      2.64E-19
4032.42      2.64E-19      2.64E-19
4033.42      2.64E-19      2.64E-19
4034.42      2.64E-19      2.64E-19
4035.42      2.64E-19      2.64E-19
4036.42      2.65E-19      2.65E-19
4037.42      2.65E-19      2.65E-19
4038.42      2.65E-19      2.65E-19
4039.42      2.65E-19      2.65E-19
4040.42      2.65E-19      2.65E-19
4041.42      2.66E-19      2.66E-19
4042.42      2.66E-19      2.66E-19
4043.42      2.66E-19      2.66E-19
4044.42      2.66E-19      2.66E-19
4045.42      2.66E-19      2.66E-19
4046.42      2.67E-19      2.67E-19
4047.42      2.67E-19      2.67E-19
4048.42      2.67E-19      2.67E-19
4049.42      2.67E-19      2.67E-19
4050.42      2.67E-19      2.67E-19
